,Actual,Predicted
4991,[0.8  1.6  0.97],[0.8153887  1.6228396  0.93491787]
4992,[0.8  2.4  1.57],[0.7834358 2.388415  1.5441008]
4993,[3.2  4.   2.17],[3.2351997 3.9827137 1.9813632]
4994,[2.4  0.8  1.37],[2.4352336  0.79308355 1.4424002 ]
4995,[2.4  0.8  0.17],[2.4388604  0.7864939  0.24621218]
4996,[0.8  1.6  0.97],[0.8143116  1.63356    0.77567226]
4997,[3.2  4.   1.97],[3.1868303 4.00482   1.9840499]
4998,[1.6  1.6  1.57],[1.596339  1.6076683 1.6203682]
4999,[2.4  2.4  0.77],[2.3897834  2.3968415  0.83947426]
5000,[4.   1.6  1.17],[3.9894342 1.6037352 1.2670135]
5001,[3.2  1.6  0.17],[3.228522   1.5976365  0.16684425]
5002,[2.4  0.8  0.57],[2.4222393  0.80518496 0.6454581 ]
5003,[3.2  1.6  1.97],[3.2196553 1.5839591 1.9849303]
5004,[4.   2.4  1.77],[4.003821  2.3839233 1.7565631]
5005,[0.8  2.4  0.77],[0.79587245 2.4076502  0.7901237 ]
5006,[1.6  4.   1.17],[1.5930471 4.01127   1.144095 ]
5007,[2.4  0.8  1.17],[2.3882494  0.74869967 1.1764122 ]
5008,[1.6  1.6  1.17],[1.6001515 1.6129923 1.29985  ]
5009,[2.4  2.4  1.57],[2.4598608 2.3565931 1.6328945]
5010,[0.8  0.8  2.17],[0.8134527  0.80870783 2.2791061 ]
5011,[4.   3.2  2.17],[4.0611644 3.1883726 2.1586485]
5012,[0.8  4.   0.97],[0.807672  3.995709  0.9881807]
5013,[4.   3.2  2.17],[3.9536476 3.1676927 2.0778973]
5014,[3.2  3.2  1.37],[3.1944895 3.183245  1.3639393]
5015,[2.4  2.4  0.97],[2.4212756 2.404738  1.0107343]
5016,[3.2  1.6  1.37],[3.2430382 1.6025503 1.2544485]
5017,[2.4  0.8  2.17],[2.4109423  0.80243456 2.1922479 ]
5018,[4.   4.   2.17],[4.0242453 3.9746733 2.3110976]
5019,[3.2  0.8  1.77],[3.202757  0.7905004 1.8146911]
5020,[2.4  2.4  1.77],[2.4023204 2.4122238 1.8398087]
5021,[2.4  1.6  0.37],[2.426171  1.7396251 0.6439277]
5022,[1.6  0.8  1.97],[1.587553   0.85323095 2.240653  ]
5023,[1.6  1.6  2.17],[1.5725169 1.6177781 2.1556811]
5024,[3.2  1.6  0.37],[3.1997368 1.6014522 0.2845428]
5025,[1.6  2.4  1.77],[1.6008723 2.3953366 1.6115384]
5026,[2.4  4.   2.17],[2.4021928 3.9860215 2.271463 ]
5027,[2.4  0.8  2.17],[2.3949957  0.79304683 2.1856792 ]
5028,[1.6  0.8  0.77],[1.6476262 0.833917  1.0792704]
5029,[1.6  0.8  0.57],[1.7024245  0.8285489  0.78624916]
5030,[0.8  0.8  1.17],[0.8832371 0.8007901 1.3287816]
5031,[0.8  0.8  0.17],[0.8483672  0.841012   0.25738972]
5032,[2.4  0.8  1.97],[2.428365   0.77424276 1.9127222 ]
5033,[4.   3.2  0.77],[3.99702   3.2078586 0.7278543]
5034,[4.   0.8  1.97],[4.0033193 0.7978302 2.0043507]
5035,[4.   0.8  1.77],[4.009898   0.79308426 1.8039485 ]
5036,[2.4  2.4  1.37],[2.398139  2.383382  1.4939625]
5037,[2.4  0.8  2.17],[2.428954  0.8044789 2.176199 ]
5038,[0.8  2.4  2.17],[0.79397845 2.3999834  2.2209144 ]
5039,[0.8  4.   1.97],[0.8001175 4.0007763 1.9575548]
5040,[2.4  1.6  0.77],[2.4084253 1.5860505 0.9248054]
5041,[4.   2.4  1.37],[3.9859848 2.3877141 1.3591102]
5042,[1.6  3.2  2.17],[1.5992833 3.199422  1.5991669]
5043,[3.2  4.   1.97],[3.1885784 4.013771  2.0283122]
5044,[2.4  2.4  0.77],[2.3982725 2.3760514 1.1678275]
5045,[4.   3.2  1.17],[4.043606  3.202295  1.2367877]
5046,[0.8  2.4  1.37],[0.7687141 2.3944774 1.3242235]
5047,[2.4  4.   1.17],[2.4183083 3.9842153 1.2346215]
5048,[3.2  0.8  0.77],[3.204432  0.8053621 0.7710994]
5049,[0.8  2.4  0.57],[0.7756715  2.4128218  0.17962658]
5050,[2.4  2.4  0.97],[2.3971386 2.4012177 1.0193541]
5051,[1.6  3.2  1.57],[1.5900025 3.2026453 1.6127076]
5052,[2.4  1.6  1.17],[2.4228098 1.5707605 0.9675454]
5053,[0.8  1.6  1.97],[0.8087506 1.6063228 2.0038083]
5054,[3.2  3.2  1.57],[3.2091205 3.2138126 1.6059809]
5055,[2.4  2.4  2.17],[2.4262323 2.38316   2.219348 ]
5056,[4.   4.   1.97],[3.9814487 3.9839258 1.8968525]
5057,[3.2  4.   0.77],[3.2141874  4.011344   0.84064573]
5058,[0.8  2.4  0.37],[0.7653098  2.397342   0.28644347]
5059,[2.4  1.6  1.57],[2.4094439 1.5846832 1.6183413]
5060,[2.4  1.6  0.77],[2.4221694 1.6048162 0.7929151]
5061,[4.   0.8  1.77],[4.004183  0.7975472 1.8117253]
5062,[4.   4.   0.37],[4.0124617 3.985282  0.4154086]
5063,[0.8  0.8  0.97],[0.84340227 0.80498433 1.2143447 ]
5064,[2.4  4.   0.57],[2.4104836 3.9968925 0.5940653]
5065,[3.2  1.6  1.17],[3.242928  1.5616128 1.2092814]
5066,[0.8  1.6  0.97],[0.8209325 1.6151872 0.8344995]
5067,[4.   3.2  1.97],[3.996156  3.1915398 2.0311048]
5068,[2.4  2.4  1.37],[2.3819466 2.3843632 1.4298329]
5069,[1.6  1.6  1.97],[1.5821742 1.6049877 2.018157 ]
5070,[2.4  3.2  1.17],[2.4072986 3.1987104 1.2045621]
5071,[2.4  1.6  1.97],[2.4250546 1.5874879 1.9454274]
5072,[3.2  4.   2.17],[3.2354622 3.996406  2.2358558]
5073,[4.   1.6  1.57],[1.0690684 3.1393065 1.8524463]
5074,[1.6  3.2  1.17],[1.6108863 3.2071319 1.1371638]
5075,[2.4  3.2  0.57],[2.4016597 3.2047324 0.5329577]
5076,[0.8  1.6  1.97],[0.8546567 1.6187546 1.9697526]
5077,[0.8  0.8  0.97],[0.8525932  0.801986   0.98075205]
5078,[2.4  4.   1.17],[2.416103  3.9919171 1.1972303]
5079,[3.2  0.8  1.97],[3.2261946  0.78727245 1.9793295 ]
5080,[3.2  0.8  0.17],[3.1884375  0.8109621  0.18068695]
5081,[2.4  1.6  0.57],[2.369665  1.5939065 0.6605251]
5082,[0.8  3.2  1.77],[0.80973434 3.1958823  1.710357  ]
5083,[1.6  2.4  1.97],[1.6074516 2.3822792 2.0086505]
5084,[2.4  2.4  0.17],[2.394123   2.3836117  0.21646428]
5085,[4.   3.2  0.97],[3.993293   3.1932044  0.93249613]
5086,[2.4  3.2  0.97],[2.3925414  3.1858099  0.94575787]
5087,[4.   4.   1.17],[4.0013423 3.9822664 1.4282572]
5088,[2.4  0.8  1.17],[2.4549143 0.7819611 1.1288307]
5089,[2.4  2.4  0.97],[2.414504   2.4114418  0.92863387]
5090,[4.   2.4  1.37],[3.9899776 2.407498  1.3862641]
5091,[3.2  4.   0.97],[3.1998305  3.9849286  0.99105614]
5092,[1.6  2.4  1.37],[1.5770977 2.3955052 1.3871276]
5093,[1.6  1.6  0.77],[1.5971658 1.6040375 0.765919 ]
5094,[3.2  4.   1.57],[3.2104623 3.9814925 1.5600564]
5095,[4.   2.4  1.97],[4.0011673 2.4062843 1.9836316]
5096,[4.   3.2  0.37],[3.9917166  3.199685   0.39621192]
5097,[2.4  1.6  0.37],[2.4114444  1.8257303  0.69848406]
5098,[0.8  3.2  2.17],[0.790648  3.1988907 2.138019 ]
5099,[1.6  1.6  1.37],[1.6041183 1.6104683 1.4567809]
5100,[3.2  2.4  0.97],[3.2104716 2.4162712 1.054413 ]
5101,[3.2  2.4  0.77],[2.351461  2.4034352 0.9135148]
5102,[2.4  2.4  2.17],[2.4074051 2.402507  2.2602537]
5103,[3.2  4.   0.57],[3.1978548  3.9929314  0.72397256]
5104,[1.6  0.8  0.17],[1.6492095  0.8480576  0.37109607]
5105,[0.8  4.   0.37],[0.80598927 4.0015187  0.18643355]
5106,[1.6  1.6  0.37],[1.5999813 1.6199285 0.5139321]
5107,[4.   4.   2.17],[4.029848  4.0040298 2.2994528]
5108,[3.2  2.4  1.77],[3.1859686 2.5277133 1.436891 ]
5109,[4.   4.   0.97],[4.0100656 3.9845333 1.1016858]
5110,[4.   3.2  0.37],[3.9844363  3.2057226  0.35151362]
5111,[0.8  1.6  0.57],[0.81216764 1.6103716  0.5902636 ]
5112,[4.   4.   1.57],[4.0108976 3.9804888 1.5715125]
5113,[2.4  2.4  2.17],[2.4269307 2.402367  2.2245302]
5114,[2.4  0.8  1.77],[2.3917036  0.79592395 1.8591759 ]
5115,[0.8  4.   0.37],[0.80832183 3.9931483  0.31756753]
5116,[0.8  4.   0.57],[0.80390906 4.0131497  0.52836424]
5117,[3.2  0.8  0.57],[3.1791315  0.77584255 0.51368237]
5118,[3.2  2.4  0.57],[3.2083945 2.4011683 0.602649 ]
5119,[1.6  3.2  0.57],[1.5933231 3.190939  0.5283996]
5120,[3.2  1.6  1.77],[3.2090204 1.6060965 1.7360387]
5121,[3.2  1.6  1.17],[3.1730494 1.626859  1.3653773]
5122,[2.4  1.6  1.57],[2.3938377 1.5834823 1.52834  ]
5123,[0.8  2.4  1.57],[0.76592684 2.3956876  1.5384967 ]
5124,[1.6  4.   1.97],[1.5991156 3.99794   1.9571263]
5125,[3.2  0.8  0.57],[3.213333  0.7720057 0.600261 ]
5126,[3.2  4.   1.17],[3.2246022 3.9757376 1.3157951]
5127,[3.2  4.   1.97],[3.186501  4.0144944 2.010172 ]
5128,[1.6  4.   0.97],[1.5893834 4.026111  0.9530678]
5129,[1.6  1.6  0.57],[1.5896035 1.6031538 0.5293665]
5130,[1.6  0.8  1.97],[1.6284347 0.8452672 2.1295443]
5131,[0.8  3.2  1.17],[0.80890274 3.1756938  0.93381745]
5132,[2.4  4.   0.57],[2.4149883 3.985096  0.6047643]
5133,[4.   1.6  1.97],[4.022746  1.5990154 1.9373066]
5134,[2.4  0.8  0.57],[2.4345782  0.78932154 0.578674  ]
5135,[3.2  1.6  1.17],[3.1521423 1.701208  1.3317606]
5136,[1.6  1.6  0.97],[1.5870838 1.6075003 0.6526741]
5137,[2.4  3.2  2.17],[2.440621  3.172958  2.1443896]
5138,[1.6  3.2  0.77],[1.595679   3.2320125  0.78526866]
5139,[3.2  3.2  0.77],[3.2093515  3.1910024  0.78995776]
5140,[1.6  2.4  1.57],[1.5860958 2.396719  1.5791099]
5141,[0.8  2.4  1.57],[0.7722337 2.3994832 1.5545447]
5142,[3.2  4.   1.37],[3.2191145 3.9634852 1.5619292]
5143,[2.4  0.8  1.77],[2.378802  0.7838664 1.8678683]
5144,[4.   4.   2.17],[4.027108  3.9651012 2.0177844]
5145,[1.6  4.   0.37],[1.6007884  4.00701    0.26577532]
5146,[3.2  3.2  1.57],[3.1979783 3.2061787 1.5847365]
5147,[3.2  2.4  1.37],[3.2119277 2.404064  1.3424788]
5148,[3.2  0.8  0.37],[3.2014966  0.79242826 0.39954245]
5149,[2.4  1.6  0.17],[2.4176192  1.556742   0.13933331]
5150,[2.4  2.4  1.37],[2.3760898 2.3999991 1.3756787]
5151,[0.8  1.6  1.37],[0.8402418 1.5947472 1.4009404]
5152,[4.   0.8  0.57],[3.999015  0.8076706 0.6125444]
5153,[0.8  3.2  0.17],[0.79881644 3.200877   0.05116928]
5154,[4.   2.4  1.77],[4.0171247 2.3776698 1.7810785]
5155,[2.4  0.8  0.37],[2.4324389  0.7931076  0.23385578]
5156,[0.8  4.   2.17],[0.7867588 4.0034065 2.1725283]
5157,[3.2  4.   1.97],[3.1904137 4.0116024 1.989461 ]
5158,[4.   3.2  0.77],[3.9830647  3.206562   0.76029456]
5159,[0.8  2.4  0.17],[0.7915256  2.3791718  0.45303494]
5160,[1.6  4.   1.57],[1.5931561 4.0197153 1.5903246]
5161,[2.4  0.8  2.17],[2.413717   0.79758894 2.180039  ]
5162,[1.6  4.   0.97],[1.588561  4.011061  0.9808957]
5163,[2.4  3.2  1.57],[2.395211  3.1967015 1.600014 ]
5164,[2.4  2.4  1.57],[2.4259093 2.3694687 1.5812572]
5165,[2.4  4.   1.57],[2.4067204 4.005088  1.6452475]
5166,[0.8  4.   1.17],[0.81597745 4.0078263  1.1273298 ]
5167,[4.   3.2  1.77],[3.9983296 3.191214  1.8586181]
5168,[1.6  4.   1.37],[1.6015496 4.0288234 1.3059937]
5169,[2.4  3.2  1.17],[2.403239  3.195973  1.2447087]
5170,[4.   0.8  1.57],[4.0141087  0.80570436 1.6048853 ]
5171,[4.   3.2  1.97],[3.9891448 3.1964273 2.0514803]
5172,[1.6  3.2  0.57],[1.5906638  3.2039742  0.54390657]
5173,[2.4  2.4  0.17],[2.3820746 2.394866  0.215913 ]
5174,[4.   3.2  0.97],[3.9904878 3.189316  0.9271536]
5175,[1.6  3.2  2.17],[1.5951405 3.191512  1.9568882]
5176,[1.6  3.2  1.17],[1.6137633 3.224029  1.1186076]
5177,[2.4  1.6  0.57],[2.3931406 1.6794909 0.6620419]
5178,[0.8  2.4  1.97],[0.7684865 2.3988447 1.8909905]
5179,[3.2  4.   0.37],[3.190877   4.0062046  0.37607515]
5180,[3.2  1.6  0.17],[3.2136626  1.5913339  0.10445595]
5181,[2.4  3.2  1.77],[2.3702607 3.2169776 1.788739 ]
5182,[1.6  3.2  1.77],[1.5763078 3.2244534 1.7460556]
5183,[0.8  4.   0.97],[0.81796527 3.9874754  0.9397156 ]
5184,[3.2  0.8  1.37],[3.1988149 0.7874818 1.3544445]
5185,[4.   0.8  1.37],[4.0231876  0.80171955 1.358414  ]
5186,[1.6  4.   1.37],[1.5929031 4.019175  1.3614956]
5187,[0.8  3.2  1.17],[0.80497956 3.1876774  0.8840908 ]
5188,[1.6  3.2  0.37],[1.5853804  3.1794648  0.33702886]
5189,[2.4  0.8  1.37],[2.4131613 0.8003173 1.4885242]
5190,[4.   0.8  1.37],[3.9977946  0.80429804 1.3235589 ]
5191,[3.2  0.8  1.77],[3.2072024 0.7965684 1.8130132]
5192,[1.6  4.   0.17],[1.6034744  4.044925   0.17027843]
5193,[4.   3.2  1.97],[4.0055847 3.2218819 1.9834268]
5194,[2.4  2.4  0.17],[2.392945   2.3687685  0.26991928]
5195,[0.8  2.4  0.77],[0.77658117 2.4090407  0.7737214 ]
5196,[2.4  0.8  1.17],[2.4028687  0.76495755 1.1034479 ]
5197,[2.4  3.2  0.97],[2.392416  3.1927614 0.8636407]
5198,[0.8  3.2  1.17],[0.7927747 3.2182753 0.9297566]
5199,[1.6  0.8  0.97],[1.6919872  0.86038387 1.5754735 ]
5200,[4.   2.4  0.77],[3.9671106 2.4003165 0.7143444]
5201,[0.8  3.2  0.37],[0.80687106 3.1892543  0.13890946]
5202,[0.8  2.4  0.97],[0.7945632  2.408996   0.98329616]
5203,[1.6  1.6  1.97],[1.5975964 1.6005409 1.9161745]
5204,[2.4  0.8  0.37],[2.4372904  0.7828866  0.22074252]
5205,[1.6  0.8  1.37],[1.6189135  0.82127964 1.5624795 ]
5206,[1.6  0.8  0.77],[1.6289854 0.8653954 1.0876224]
5207,[3.2  0.8  1.77],[3.234954  0.7867894 1.8165029]
5208,[0.8  0.8  0.57],[0.8722937 0.814072  0.7656048]
5209,[3.2  2.4  1.97],[3.21743   2.40723   2.0274525]
5210,[3.2  2.4  2.17],[3.168895  2.410554  2.0140204]
5211,[3.2  2.4  1.57],[3.2071261 2.4038715 1.5738182]
5212,[2.4  2.4  0.37],[2.3925157 2.3890662 0.2686875]
5213,[0.8  3.2  0.97],[0.80263245 3.1779163  0.6700953 ]
5214,[3.2  2.4  0.57],[3.225712  2.388612  0.5227522]
5215,[4.   2.4  0.57],[3.960591   2.3919032  0.59336686]
5216,[0.8  3.2  0.37],[0.8008113  3.1963794  0.24402559]
5217,[0.8  0.8  0.17],[0.85087276 0.823902   0.27423126]
5218,[4.   1.6  1.37],[4.0115457 1.6024225 1.421463 ]
5219,[3.2  4.   1.17],[3.2030783 3.9696417 1.271503 ]
5220,[3.2  1.6  0.17],[3.218187   1.5994589  0.14708054]
5221,[3.2  2.4  0.57],[3.2118406  2.397112   0.57637185]
5222,[4.   3.2  1.37],[3.9988468 3.195796  1.3784052]
5223,[4.   3.2  1.57],[3.9843578 3.1958442 1.4401331]
5224,[0.8  0.8  1.77],[0.7898203 0.8108213 1.5990858]
5225,[2.4  0.8  1.97],[2.3687487 0.8028352 1.2095362]
5226,[3.2  1.6  1.77],[3.2122045 1.6017141 1.7674592]
5227,[4.   0.8  0.37],[4.006452   0.80301726 0.42453802]
5228,[3.2  4.   1.77],[3.1943572 4.023562  1.782754 ]
5229,[4.   0.8  1.77],[4.0072165 0.7957027 1.7962998]
5230,[2.4  4.   0.77],[2.3844225 4.0009813 0.7742175]
5231,[0.8  2.4  0.97],[0.74324536 2.4086719  1.0633535 ]
5232,[3.2  2.4  0.17],[3.220655   2.3879685  0.22960079]
5233,[0.8  4.   1.97],[0.7944033 4.027759  1.7600133]
5234,[1.6  3.2  1.57],[1.621886  3.182643  1.5822077]
5235,[4.   4.   1.17],[4.014139  3.977077  1.1273603]
5236,[4.   3.2  0.77],[3.991992   3.1948085  0.79246855]
5237,[1.6  1.6  1.17],[1.5924559 1.6190083 1.2567961]
5238,[3.2  0.8  1.17],[3.202527  0.7921945 1.1864097]
5239,[4.   1.6  0.97],[3.9992511  1.6043804  0.99050605]
5240,[1.6  1.6  0.77],[1.6253135  1.593389   0.78625774]
5241,[3.2  4.   0.37],[3.2038927  3.992437   0.40617973]
5242,[3.2  4.   1.57],[3.198829  3.9995108 1.7014774]
5243,[2.4  2.4  1.37],[2.3971965 2.3801877 1.565907 ]
5244,[3.2  1.6  0.57],[3.2013502  1.6037937  0.64837086]
5245,[3.2  0.8  1.17],[3.195922  0.8151467 1.1855792]
5246,[3.2  0.8  1.17],[3.2083905 0.7944598 1.1776718]
5247,[4.   4.   0.57],[4.0093827 3.9909887 0.5352196]
5248,[3.2  0.8  0.57],[3.2195158  0.76743186 0.5726455 ]
5249,[3.2  4.   2.17],[3.2131953 4.001242  2.233611 ]
5250,[0.8  4.   1.57],[0.81588006 3.994954   1.5270991 ]
5251,[2.4  3.2  1.57],[2.3933146 3.201125  1.5952986]
5252,[4.   0.8  0.97],[4.0113792  0.78818977 1.0308124 ]
5253,[4.   2.4  0.57],[3.968199  2.3984687 0.5785728]
5254,[2.4  3.2  0.57],[2.4076266 3.1904383 0.4440527]
5255,[0.8  0.8  0.17],[0.85191035 0.83826494 0.25546575]
5256,[1.6  2.4  0.77],[1.5904367 2.4249792 0.7802553]
5257,[1.6  1.6  0.77],[1.5802877 1.608102  0.7901801]
5258,[3.2  1.6  1.57],[3.08128   1.6736975 1.4609287]
5259,[0.8  1.6  0.37],[0.82636046 1.6180125  0.390059  ]
5260,[2.4  0.8  0.17],[2.4504046 0.7902875 0.1871903]
5261,[0.8  3.2  0.77],[0.8028834  3.1731136  0.55195606]
5262,[4.   0.8  0.17],[4.0029097 0.8081136 0.2150141]
5263,[3.2  1.6  0.97],[3.2102125 1.6093588 0.9493189]
5264,[0.8  3.2  1.57],[0.7930347 3.1961617 1.4117074]
5265,[2.4  1.6  0.17],[2.4149096  1.5543413  0.12849325]
5266,[4.   2.4  1.57],[3.9773817 2.4074283 1.4413668]
5267,[0.8  1.6  0.77],[0.77646744 1.6040094  0.84610176]
5268,[3.2  4.   0.17],[3.2090814  4.000036   0.22258794]
5269,[2.4  2.4  0.97],[2.3711524  2.4238946  0.96987975]
5270,[3.2  4.   0.57],[3.188602   4.0111365  0.59992343]
5271,[0.8  1.6  0.37],[0.82572794 1.5999465  0.45247632]
5272,[2.4  4.   0.97],[2.4068677 3.9891806 1.0930275]
5273,[4.   3.2  1.77],[4.020891  3.1848722 1.8634446]
5274,[1.6  2.4  1.57],[1.594385  2.421567  1.7179806]
5275,[4.   0.8  0.37],[3.9913495  0.8096342  0.42093557]
5276,[3.2  0.8  0.97],[3.214427  0.7829443 1.0259286]
5277,[1.6  3.2  0.77],[1.5982091  3.1893148  0.77524596]
5278,[4.   4.   1.17],[4.024379  3.975017  1.4469225]
5279,[3.2  1.6  1.97],[3.210168  1.6047344 1.948844 ]
5280,[3.2  3.2  1.37],[3.1949465 3.199006  1.3869343]
5281,[2.4  2.4  1.37],[2.3830905 2.3809147 1.3959026]
5282,[4.   0.8  0.57],[4.011241  0.8049127 0.5887544]
5283,[4.   1.6  1.57],[4.0105224 1.594158  1.5767679]
5284,[4.   2.4  1.77],[4.005047  2.3902874 1.7602359]
5285,[2.4  0.8  1.97],[2.3833344 0.7782732 1.7300844]
5286,[0.8  2.4  1.97],[0.75987196 2.4035342  1.9185152 ]
5287,[1.6  3.2  1.37],[1.5950222 3.1898284 1.3686371]
5288,[0.8  3.2  0.57],[0.7907342 3.1966767 0.391289 ]
5289,[1.6  3.2  0.17],[1.5865601  3.1948905  0.04663014]
5290,[3.2  1.6  0.77],[3.2187846 1.594904  0.7972249]
5291,[2.4  0.8  0.17],[2.436047   0.7981993  0.18954098]
5292,[3.2  0.8  2.17],[3.1801336 0.8275269 2.1182833]
5293,[4.   1.6  2.17],[4.016729  1.5904999 2.1412992]
5294,[3.2  4.   0.97],[3.2018228 4.012322  1.1459014]
5295,[2.4  1.6  1.77],[2.408031  1.5998685 1.8617616]
5296,[4.   2.4  1.17],[4.0199704 2.4029667 1.1909074]
5297,[1.6  0.8  1.17],[1.6607003 0.8388548 1.3584634]
5298,[0.8  1.6  0.17],[0.78343236 1.6078581  0.4143492 ]
5299,[4.   4.   1.37],[4.016138  4.000039  1.3804293]
5300,[3.2  4.   2.17],[3.2233646 3.9974604 2.0215714]
5301,[0.8  3.2  1.77],[0.85134435 3.184823   1.7308235 ]
5302,[2.4  0.8  0.77],[2.4266276  0.81886375 0.80692637]
5303,[3.2  0.8  0.37],[3.2027855 0.7852365 0.4006232]
5304,[2.4  0.8  0.57],[2.425761  0.7950659 0.5661243]
5305,[0.8  1.6  0.77],[0.7951499 1.5971551 0.7861638]
5306,[3.2  1.6  0.17],[3.2147043  1.5971727  0.18086839]
5307,[2.4  3.2  0.77],[2.402072  3.1975527 1.0526601]
5308,[2.4  1.6  0.97],[2.3799422 1.5922061 0.9277265]
5309,[1.6  3.2  1.37],[1.5974253 3.2106013 1.3497543]
5310,[3.2  2.4  0.17],[3.185029   2.3936858  0.16985929]
5311,[4.   0.8  0.37],[4.006382   0.8063475  0.42077082]
5312,[2.4  2.4  1.57],[2.4149725 2.373323  1.549011 ]
5313,[1.6  4.   0.97],[1.5915478 4.02245   0.9620881]
5314,[1.6  2.4  1.17],[1.5827602 2.4046993 1.1926315]
5315,[3.2  4.   1.17],[3.218275  3.97604   1.3398281]
5316,[4.   3.2  2.17],[3.9858663 3.1672046 2.1360488]
5317,[0.8  4.   1.57],[0.7977673 4.013739  1.5769596]
5318,[2.4  0.8  1.97],[2.4047256 0.7896837 1.6714597]
5319,[3.2  0.8  1.77],[3.208894  0.7976973 1.8328397]
5320,[2.4  0.8  1.17],[2.4017627  0.75852644 1.1070957 ]
5321,[3.2  2.4  0.97],[3.1942754  2.4056158  0.97448385]
5322,[1.6  4.   1.37],[1.6008159 4.0283165 1.3213606]
5323,[0.8  0.8  0.77],[0.847963   0.78702474 0.75283444]
5324,[3.2  2.4  0.57],[3.2053707  2.4010816  0.52969193]
5325,[3.2  4.   1.17],[3.2072177 3.9641457 1.3057622]
5326,[3.2  3.2  0.77],[3.211203  3.1936874 0.7842386]
5327,[2.4  0.8  0.97],[2.3827648  0.8071792  0.94537115]
5328,[3.2  4.   1.37],[3.1963482 3.9797897 1.6166406]
5329,[0.8  1.6  1.37],[0.80931234 1.6031964  1.4027202 ]
5330,[2.4  2.4  0.17],[2.4097948 2.3764253 0.2504387]
5331,[0.8  3.2  0.37],[0.76406634 3.2139168  0.22485006]
5332,[3.2  1.6  1.57],[3.277121  1.6114498 0.8998777]
5333,[0.8  0.8  1.57],[0.85539436 0.8133973  1.4033835 ]
5334,[4.   2.4  1.37],[3.9834745 2.391862  1.3543742]
5335,[2.4  3.2  1.57],[2.3822367 3.1359658 1.6328019]
5336,[3.2  1.6  2.17],[3.072414  1.6965282 2.087349 ]
5337,[1.6  1.6  0.17],[1.5873065  1.5827687  0.19079792]
5338,[3.2  3.2  1.57],[3.201355  3.2057302 1.6027378]
5339,[1.6  2.4  0.57],[1.6009943 2.4083078 0.5803379]
5340,[0.8  2.4  1.57],[0.80820775 2.3920314  1.5225067 ]
5341,[1.6  1.6  1.77],[1.6036636 1.6084192 1.7658844]
5342,[3.2  3.2  1.17],[3.1779935 3.2003994 1.172826 ]
5343,[2.4  4.   0.57],[2.4128113  3.9923368  0.62476724]
5344,[4.   1.6  1.17],[4.000951  1.5963206 1.2551639]
5345,[1.6  3.2  2.17],[1.5778815 3.191257  2.1902666]
5346,[3.2  2.4  1.37],[3.235327 2.371244 1.379791]
5347,[2.4  2.4  2.17],[2.3974993 2.3878026 2.2789526]
5348,[1.6  1.6  2.17],[1.6768556 1.799236  1.6013241]
5349,[4.   1.6  2.17],[4.0143194 1.5989186 2.1708984]
5350,[3.2  3.2  0.37],[3.2068639  3.195002   0.41167808]
5351,[3.2  4.   0.17],[3.2059264  4.0052776  0.32055998]
5352,[4.   0.8  1.57],[3.9932387  0.80256355 1.6042628 ]
5353,[2.4  1.6  0.17],[2.4049897  1.5818087  0.16887599]
5354,[3.2  0.8  0.97],[3.1992662 0.7804283 1.0424426]
5355,[4.   4.   0.77],[4.011251  3.9931078 0.7905784]
5356,[0.8  3.2  1.57],[0.6948699 3.2523198 1.4377346]
5357,[0.8  4.   2.17],[0.8079754 3.9910536 2.1332498]
5358,[4.   0.8  0.37],[4.0123014  0.80030143 0.40427697]
5359,[2.4  3.2  0.37],[2.3951921 3.191834  0.609813 ]
5360,[0.8  3.2  2.17],[0.83568144 3.1948586  2.1270723 ]
5361,[4.   0.8  2.17],[4.0537786  0.76615775 2.2359009 ]
5362,[2.4  2.4  1.97],[2.3994403 2.4026039 2.0152977]
5363,[4.   1.6  2.17],[4.022237  1.5973136 2.182588 ]
5364,[2.4  3.2  0.77],[2.3961525 3.1902633 0.7629701]
5365,[3.2  2.4  0.37],[3.2059577  2.3988295  0.36114335]
5366,[0.8  4.   1.17],[0.81026137 4.006802   1.0791956 ]
5367,[3.2  1.6  0.97],[3.1910098 1.5936072 1.003749 ]
5368,[0.8  4.   1.97],[0.81504726 4.010807   1.9903435 ]
5369,[2.4  2.4  0.77],[2.3533027 2.3822856 0.9865041]
5370,[2.4  2.4  0.77],[2.3899765 2.3810961 0.8517017]
5371,[3.2  3.2  1.57],[3.1977575 3.197587  1.611001 ]
5372,[4.   4.   2.17],[3.994287  3.95111   1.9954946]
5373,[2.4  0.8  1.17],[2.3863673  0.76466906 1.2060014 ]
5374,[0.8  3.2  0.17],[0.8057561 3.201785  0.       ]
5375,[4.   3.2  1.37],[3.9902282 3.1950526 1.3725629]
5376,[3.2  3.2  1.17],[3.189414  3.198     1.2030554]
5377,[2.4  0.8  1.37],[2.3999367  0.79512596 1.5054357 ]
5378,[4.   3.2  2.17],[3.9622588 3.1825318 2.0757642]
5379,[3.2  1.6  2.17],[3.1922803 1.6501851 2.1596408]
5380,[3.2  0.8  2.17],[3.2069025  0.80429053 2.1645808 ]
5381,[2.4  3.2  0.57],[2.40157   3.1998715 0.620379 ]
5382,[4.   2.4  0.77],[3.9462671  2.4058986  0.69962436]
5383,[2.4  0.8  1.57],[2.3992467 0.806821  1.6782526]
5384,[4.   1.6  1.17],[4.0037384 1.6035196 1.2509015]
