,Actual,Predicted
6373,[4.   0.8  1.57],[3.5687385 0.        1.5421563]
6374,[0.8  3.2  1.17],[1.2263026 2.1107786 1.8353274]
6375,[4.   0.8  0.57],[3.5209818 0.        1.5309775]
6376,[4.   0.8  2.17],[2.0039883 0.7955493 1.6763235]
6377,[1.6  0.8  1.97],[1.1928964  0.88636434 2.001285  ]
6378,[0.8  2.4  0.17],[1.1976786 2.7442782 1.1937128]
6379,[1.6  3.2  0.17],[2.0741215 3.4363894 1.1322075]
6380,[0.8  2.4  1.17],[0.48613167 2.398547   1.670974  ]
6381,[1.6  4.   0.37],[2.2952228 4.642973  1.0652595]
6382,[2.4  0.8  0.77],[2.5451984 1.7804887 0.9744213]
6383,[4.   2.4  2.17],[3.877488  3.3775296 0.8301157]
6384,[3.2  1.6  0.97],[2.4090528 2.0579665 1.4339265]
6385,[4.   3.2  1.97],[3.8809426 4.7841635 0.7757792]
6386,[4.   4.   0.57],[3.876126   5.0462785  0.72435725]
6387,[2.4  4.   0.57],[2.2456923  4.739176   0.06507158]
6388,[4.   3.2  0.97],[3.9629068 4.6039944 0.8078479]
6389,[3.2  1.6  1.77],[2.247882  3.035989  1.1773256]
6390,[1.6  3.2  1.57],[2.4069428 2.6623719 1.2229831]
6391,[3.2  3.2  0.57],[2.2623816 4.759144  1.0502993]
6392,[0.8  3.2  1.77],[1.0500312 2.0470428 1.8836293]
6393,[1.6  1.6  0.77],[4.412242  3.5002227 1.8398304]
6394,[2.4  3.2  1.97],[2.7821321 3.551293  0.6301985]
6395,[4.   0.8  0.77],[3.5002117 0.        1.5398823]
6396,[1.6  1.6  0.17],[2.262023  3.240102  0.5034409]
6397,[1.6  0.8  0.37],[0.9758642 0.7111387 1.3175306]
6398,[4.   2.4  1.17],[2.898938   2.2157397  0.97837377]
6399,[3.2  2.4  1.37],[2.7846398 3.0230308 1.0883138]
6400,[0.8  2.4  2.17],[0.8995445 2.072957  1.8200488]
6401,[4.   1.6  0.97],[3.3419454 0.6033454 1.566422 ]
6402,[2.4  3.2  0.57],[2.2520092 3.2017176 0.6865287]
6403,[2.4  0.8  0.17],[2.486568  1.7235105 0.4465229]
6404,[0.8  1.6  2.17],[0.68925595 2.7774897  1.5011455 ]
6405,[2.4  3.2  1.57],[2.3639035 3.3073263 0.6020509]
6406,[4.   2.4  0.97],[2.8875175 2.673583  0.8920753]
6407,[0.8  2.4  2.17],[0.7795279 2.0959282 1.8648503]
6408,[0.8  1.6  0.17],[0.74173903 2.9707005  1.0685382 ]
6409,[1.6  4.   1.97],[2.3098474 4.536254  1.0980849]
6410,[1.6  2.4  1.37],[2.0461154 3.1698394 1.1869328]
6411,[0.8  4.   1.97],[2.396245  1.6136485 1.5104047]
6412,[0.8  3.2  1.17],[0.78533936 2.3077693  1.9245857 ]
6413,[3.2  3.2  0.97],[3.7328482  3.9455833  0.83431256]
6414,[0.8  1.6  0.57],[0.62379   2.3305273 1.1448686]
6415,[2.4  3.2  0.97],[2.4869363 3.4039688 0.7335968]
6416,[4.   1.6  0.77],[3.343676  0.6112008 1.5645988]
6417,[1.6  3.2  1.77],[2.280439  2.7061608 1.2651583]
6418,[2.4  0.8  1.97],[4.4156866 3.659136  1.8115486]
6419,[2.4  3.2  2.17],[2.3094409 2.6576073 0.9497319]
6420,[0.8  2.4  1.37],[0.438457  2.3231716 1.7316618]
6421,[3.2  2.4  2.17],[3.6185784 3.3355918 1.0210627]
6422,[1.6  0.8  1.77],[1.1415787 0.8574579 1.8898112]
6423,[2.4  2.4  0.37],[2.4437265 3.4268584 1.2305334]
6424,[0.8  1.6  1.97],[0.6239276 2.3544881 1.1570171]
6425,[1.6  3.2  0.97],[2.1699944 3.2514334 1.1284937]
6426,[2.4  1.6  0.97],[2.186894  2.9136376 1.0430037]
6427,[3.2  1.6  0.97],[2.4158463 2.018168  1.4450582]
6428,[0.8  3.2  0.77],[0.5354855 2.9739501 1.8493493]
6429,[4.   3.2  1.77],[3.9036     4.8020115  0.77343327]
6430,[4.   1.6  1.37],[3.3474014 0.6045406 1.5646083]
6431,[4.   2.4  0.77],[2.6831803 3.0032485 1.018333 ]
6432,[3.2  0.8  0.17],[2.0851321 1.3753939 1.6940038]
6433,[3.2  4.   0.97],[3.829897   5.3725357  0.62670165]
6434,[3.2  2.4  0.57],[2.525644  2.4018364 1.2956412]
6435,[0.8  3.2  0.77],[0.5017848 3.0968418 1.8657963]
6436,[3.2  4.   0.57],[3.8064897  5.456997   0.59641045]
6437,[0.8  0.8  1.17],[0.9793401 0.8061342 1.6401539]
6438,[4.   2.4  0.17],[1.1964467 1.7280636 1.6651733]
6439,[0.8  4.   0.97],[0.5119753 3.4002547 1.4303308]
6440,[3.2  0.8  1.37],[3.1890032  0.47084785 1.6613635 ]
6441,[0.8  1.6  0.97],[0.6248882 2.3654358 1.1909219]
6442,[0.8  1.6  1.97],[0.6297965 2.3235955 1.1637393]
6443,[0.8  3.2  0.37],[0.59029007 2.6582584  1.8596652 ]
6444,[1.6  4.   0.17],[2.2902164 4.6683483 1.0610445]
6445,[3.2  4.   1.37],[3.7889185 5.662784  0.5405038]
6446,[4.   4.   1.37],[3.8866694 4.9783335 0.7443114]
6447,[1.6  3.2  1.77],[2.0853581 3.3846602 1.1260188]
6448,[2.4  4.   2.17],[3.4276469  5.71753    0.36477095]
6449,[3.2  4.   1.77],[3.8713996  5.0834737  0.71285135]
6450,[1.6  3.2  0.57],[2.0983372 3.395326  1.112572 ]
6451,[0.8  2.4  2.17],[0.92018867 2.0052123  1.862846  ]
6452,[1.6  4.   0.37],[2.297555  4.647779  1.0679065]
6453,[1.6  4.   2.17],[2.4042377 4.0777555 1.2073787]
6454,[0.8  4.   0.17],[0.5826466 2.9568427 1.5694008]
6455,[4.   0.8  0.37],[3.5752919 0.        1.5186656]
6456,[2.4  4.   1.37],[2.3192992  4.7302647  0.09972119]
6457,[4.   3.2  2.17],[3.0702124 3.9899712 1.2809466]
6458,[3.2  2.4  1.37],[2.5214658 2.4674535 1.215222 ]
6459,[3.2  4.   0.97],[3.8258808  5.4013643  0.61816645]
6460,[0.8  0.8  0.77],[1.001936   0.82684374 1.7182848 ]
6461,[2.4  3.2  0.17],[2.1701388 3.1037788 1.0168431]
6462,[1.6  0.8  0.77],[2.4342654 1.4925385 0.4901546]
6463,[0.8  3.2  1.17],[0.6766758 2.4199595 1.9333247]
6464,[0.8  0.8  0.37],[0.8892808 0.7274027 1.331324 ]
6465,[4.   1.6  1.97],[1.6209979 1.4135951 1.6980512]
6466,[2.4  1.6  1.57],[2.3229313 2.254961  1.3051655]
6467,[1.6  3.2  0.97],[2.0345788 3.632368  1.0744376]
6468,[1.6  3.2  1.17],[2.1840959 3.2277894 1.1211765]
6469,[2.4  3.2  0.97],[2.4617102 3.3742125 0.7682519]
6470,[2.4  1.6  1.57],[2.3205445 2.2632132 1.4279993]
6471,[2.4  4.   1.97],[3.5684404  5.5212326  0.47195816]
6472,[3.2  2.4  1.37],[2.5647938 2.3775291 1.2462032]
6473,[2.4  0.8  1.57],[2.5979633 2.0901554 1.2082815]
6474,[3.2  1.6  2.17],[2.119326  3.3695998 1.2311848]
6475,[2.4  0.8  1.37],[2.5985184 1.8146498 1.1608709]
6476,[4.   2.4  1.57],[2.0733013 2.84603   1.0564036]
6477,[4.   3.2  0.37],[4.1466503 3.7079802 0.9633005]
6478,[1.6  4.   0.37],[2.282085  4.7024956 1.0575849]
6479,[0.8  4.   0.37],[0.53531575 3.4411678  1.4599332 ]
6480,[2.4  4.   1.37],[2.4974535  4.9711475  0.12065125]
6481,[3.2  3.2  1.17],[3.7800703 3.6201196 0.9301467]
6482,[3.2  2.4  0.77],[2.8710456 2.6262877 1.0606918]
6483,[4.   1.6  2.17],[1.8116767 1.0533315 1.6882114]
6484,[0.8  0.8  1.97],[1.0519643 0.8699417 1.8893183]
6485,[0.8  0.8  0.17],[0.84588003 0.6894591  1.1821947 ]
6486,[0.8  1.6  1.97],[0.6296747 2.3462448 1.1375529]
6487,[1.6  4.   0.37],[2.285831  4.6898985 1.0598142]
6488,[3.2  2.4  1.77],[2.7962916 2.3406901 1.122375 ]
6489,[2.4  1.6  1.97],[2.3040118 2.6264956 1.4603977]
6490,[0.8  4.   2.17],[0.5543971 2.7642026 1.7173399]
6491,[2.4  2.4  1.97],[2.2018783 3.1464376 1.2999947]
6492,[0.8  1.6  0.97],[0.63148546 2.4255161  1.2647842 ]
6493,[1.6  3.2  2.17],[2.2675848 2.8946455 1.1986123]
6494,[4.   1.6  1.37],[3.3506474 0.6051526 1.5634805]
6495,[2.4  2.4  0.77],[2.2384844 3.37429   1.2475741]
6496,[1.6  4.   0.17],[2.2797267 4.7112446 1.0553695]
6497,[3.2  4.   1.37],[3.8397214 5.3067966 0.6464655]
6498,[4.   2.4  0.57],[2.9729853 3.328732  1.0377156]
6499,[3.2  2.4  1.57],[2.973431  3.520494  0.9779219]
6500,[4.   4.   2.17],[3.8864124 4.9805565 0.7436327]
6501,[4.   2.4  0.17],[0.3895588 2.1476536 1.6046088]
6502,[4.   0.8  0.57],[3.5478022 0.        1.5160152]
6503,[3.2  3.2  1.77],[3.737637   4.08515    0.80901384]
6504,[0.8  4.   1.57],[0.69231033 3.1084242  1.5448949 ]
6505,[2.4  2.4  1.77],[2.2124739 3.1699462 1.2847435]
6506,[3.2  2.4  0.57],[2.5228388 2.2396443 1.3219104]
6507,[1.6  2.4  0.17],[2.4075701  3.2170892  0.87843555]
6508,[4.   2.4  0.97],[3.1745162 2.8280284 0.8766958]
6509,[0.8  2.4  0.77],[0.7275953 2.6387386 1.327239 ]
6510,[2.4  0.8  1.37],[2.6030324 1.8120064 1.1744558]
6511,[4.   2.4  0.17],[0.69800067 2.008809   1.754847  ]
6512,[2.4  0.8  0.37],[2.4550905  1.6955419  0.45264792]
6513,[4.   4.   0.97],[3.8861423 4.9823027 0.7431233]
6514,[2.4  0.8  1.37],[2.5947661 1.8305364 1.1513096]
6515,[1.6  1.6  1.57],[2.7899733 2.0708675 1.6031194]
6516,[1.6  4.   1.37],[2.291875  4.6194644 1.0727503]
6517,[2.4  3.2  1.37],[2.2241406  3.178118   0.62347645]
6518,[0.8  0.8  1.97],[1.0220759  0.84363365 1.7867417 ]
6519,[3.2  4.   0.57],[3.7979386  5.5419817  0.57274294]
6520,[4.   0.8  2.17],[1.6832005 1.0398875 1.7265654]
6521,[3.2  4.   1.57],[3.8305988  5.3712816  0.62731063]
6522,[0.8  4.   0.77],[0.47721052 3.583031   1.4432311 ]
6523,[0.8  1.6  0.57],[0.6252568 2.3295975 1.1447808]
6524,[1.6  2.4  0.37],[2.335545   3.089128   0.87369895]
6525,[4.   4.   1.57],[3.886168   4.982228   0.74314165]
6526,[1.6  3.2  0.57],[1.9848115 3.7489765 1.0458379]
6527,[2.4  1.6  1.17],[2.1816397 2.9954667 1.0648555]
6528,[1.6  2.4  1.57],[2.0374985 3.1208928 1.1932491]
6529,[2.4  3.2  0.17],[2.2029548 3.144628  0.831089 ]
6530,[2.4  0.8  0.17],[2.4796033 1.7235816 0.4507063]
6531,[1.6  3.2  0.57],[2.1329575 3.2799757 1.1355052]
6532,[1.6  3.2  1.97],[2.2355156 2.6224458 1.3512442]
6533,[2.4  0.8  0.97],[2.475028   1.7058474  0.65829253]
6534,[1.6  0.8  1.97],[1.2318001 0.8747443 2.001853 ]
6535,[2.4  1.6  1.77],[2.2573738 2.860686  1.3840795]
6536,[0.8  4.   1.97],[1.2640173 2.1697972 1.6533811]
6537,[1.6  4.   1.77],[2.3125894 4.5059805 1.0969352]
6538,[2.4  3.2  0.17],[2.1767268  3.1194637  0.87087095]
6539,[0.8  4.   1.17],[0.50780225 3.3238719  1.456528  ]
6540,[1.6  3.2  0.97],[2.033228  3.6424246 1.0633274]
6541,[3.2  1.6  0.37],[2.4647164 1.7256608 1.5348524]
6542,[1.6  1.6  1.57],[2.6968374 2.1340995 1.5915338]
6543,[3.2  3.2  1.77],[3.7107632 4.2658243 0.7544936]
6544,[0.8  0.8  0.17],[0.8439419 0.6877322 1.1754434]
6545,[4.   2.4  1.97],[3.6365404 3.0672581 0.8532106]
6546,[1.6  1.6  1.17],[2.5447583 2.6836603 1.1109408]
6547,[1.6  2.4  2.17],[2.3030696 2.886847  1.0704907]
6548,[4.   1.6  2.17],[1.5919027 1.2510816 1.7497929]
6549,[1.6  0.8  1.37],[1.137702   0.81769705 1.7578545 ]
6550,[2.4  0.8  0.97],[2.4635196  1.7069039  0.58446085]
6551,[3.2  2.4  1.57],[3.0972877 3.5766044 0.9682938]
6552,[2.4  4.   1.77],[3.6429465  5.3811007  0.53897333]
6553,[2.4  1.6  0.17],[2.3464427 3.3161793 0.8292842]
6554,[4.   1.6  0.97],[3.3428946 0.6001234 1.566682 ]
6555,[2.4  0.8  1.17],[2.6622388 1.840723  1.3611642]
6556,[1.6  2.4  1.77],[2.0054915 3.3763473 1.1274295]
6557,[2.4  4.   1.57],[2.6775074  5.0789185  0.17726582]
6558,[3.2  1.6  1.57],[2.270067  2.859696  1.2305307]
6559,[3.2  4.   1.57],[3.8635721 5.139865  0.6961658]
6560,[4.   4.   1.37],[3.8866863 4.978569  0.7442302]
6561,[0.8  4.   0.57],[0.5146439 3.431675  1.4283066]
6562,[1.6  0.8  0.97],[1.9293702 0.5565772 1.1012493]
6563,[1.6  3.2  0.77],[2.0555105 3.551415  1.1188205]
6564,[0.8  2.4  0.17],[2.1718206 2.861884  1.0257447]
6565,[0.8  1.6  0.17],[0.83963203 2.8692627  1.1234797 ]
6566,[1.6  1.6  2.17],[2.8379593 1.8505732 1.680007 ]
6567,[2.4  4.   0.97],[2.26934   4.749396  0.0756104]
6568,[4.   4.   1.17],[3.886746  4.9778824 0.7444258]
6569,[0.8  4.   0.97],[0.5307741 3.3797286 1.431081 ]
6570,[2.4  1.6  2.17],[2.3568504 2.0643287 1.6251271]
6571,[1.6  3.2  1.57],[2.3242984 2.8632627 1.182189 ]
6572,[4.   4.   0.17],[3.8681908 4.988455  0.746674 ]
6573,[3.2  4.   0.17],[3.5906157  5.722454   0.43634814]
6574,[4.   1.6  0.77],[3.3427072  0.61471486 1.5636985 ]
6575,[3.2  2.4  0.17],[2.4515116 1.7785776 1.5008636]
6576,[2.4  1.6  1.77],[2.3016977 2.644136  1.4574028]
6577,[1.6  2.4  1.17],[2.0901625 2.8750544 1.1849939]
6578,[2.4  2.4  0.17],[2.363403  3.3812907 1.2415464]
6579,[1.6  2.4  1.97],[2.3033676 2.2196052 1.40203  ]
6580,[4.   0.8  0.77],[3.577222  0.        1.5084351]
6581,[3.2  1.6  1.97],[2.278431  2.931969  1.3008754]
6582,[4.   0.8  0.37],[3.5553079 0.        1.5407634]
6583,[1.6  2.4  0.97],[2.5941243 2.2232347 1.1937426]
6584,[4.   0.8  0.37],[3.540809  0.        1.5475438]
6585,[2.4  0.8  0.37],[2.5061378 1.7446468 0.4455465]
6586,[2.4  2.4  0.37],[2.468367  3.4458342 1.2483171]
6587,[4.   2.4  0.17],[0.4989848 2.0974185 1.5793626]
6588,[1.6  3.2  0.17],[2.1289358 3.2735705 1.161792 ]
6589,[0.8  2.4  0.37],[0.9899461 2.899897  1.1736006]
6590,[1.6  3.2  0.97],[2.0316844 3.6425395 1.067672 ]
6591,[1.6  4.   1.97],[2.3502564 4.3686905 1.13906  ]
6592,[2.4  2.4  1.17],[1.829803  4.0278416 1.0337945]
6593,[4.   1.6  1.97],[1.7332009 1.5315112 1.6802106]
6594,[4.   2.4  1.57],[3.0821524 2.873793  0.9017683]
6595,[0.8  3.2  0.37],[0.6585493 2.4795752 1.8288314]
6596,[3.2  0.8  0.97],[3.1643014 0.4628384 1.6745315]
6597,[0.8  3.2  1.37],[0.5517993 2.562891  1.9415065]
6598,[3.2  1.6  0.97],[2.4167044 2.0171669 1.4450147]
6599,[2.4  4.   0.57],[2.270592   4.7735786  0.06609094]
6600,[1.6  3.2  0.57],[2.0309844 3.626199  1.0636629]
6601,[4.   4.   0.77],[3.880139  4.985937  0.7438399]
6602,[3.2  2.4  1.37],[2.5034041 2.4621072 1.2144842]
6603,[2.4  0.8  1.77],[2.625771  1.838292  1.2538661]
6604,[3.2  4.   0.17],[3.6729803  5.7357097  0.47078457]
6605,[1.6  2.4  1.77],[2.0853286 3.0452387 1.1986245]
6606,[0.8  0.8  1.77],[1.0312281 0.8516612 1.8181628]
6607,[2.4  0.8  2.17],[2.6745203 1.8773828 1.4186105]
6608,[0.8  3.2  1.77],[1.1080656 1.9978497 1.8870316]
6609,[1.6  1.6  0.77],[2.354269  2.835594  0.6963142]
6610,[4.   4.   2.17],[3.8867798 4.978203  0.7443069]
6611,[1.6  4.   2.17],[2.4450588 3.8732476 1.268556 ]
6612,[1.6  1.6  1.57],[2.483877  2.1487117 1.7214409]
6613,[1.6  2.4  0.77],[2.1838374 3.0078058 0.9826945]
6614,[4.   3.2  2.17],[3.9701583  4.1033516  0.96619093]
6615,[1.6  2.4  0.17],[2.622077  3.463403  0.7940805]
6616,[3.2  2.4  1.77],[2.9422793 2.643667  1.0503367]
6617,[2.4  2.4  1.17],[1.8641937 4.0656557 1.0252556]
6618,[1.6  1.6  2.17],[2.8561554 1.9201384 1.6640033]
6619,[4.   4.   0.97],[3.8866794 4.978712  0.7441814]
6620,[1.6  0.8  0.77],[2.4303384 1.5225902 0.4746651]
6621,[1.6  0.8  0.17],[2.465271   1.6722515  0.41199607]
6622,[3.2  4.   2.17],[3.8036191  5.5569334  0.57179487]
6623,[2.4  0.8  0.37],[2.4532259  1.690711   0.46499872]
6624,[3.2  3.2  1.97],[3.7321806  3.999524   0.82150114]
6625,[2.4  3.2  1.97],[2.4474835 3.4193964 0.611632 ]
6626,[1.6  4.   1.57],[2.3115659 4.568741  1.0872462]
6627,[3.2  4.   1.57],[3.8576484  5.1805773  0.68399787]
6628,[2.4  4.   1.37],[2.349484   4.8023105  0.09598726]
6629,[2.4  1.6  0.77],[2.2371223 2.865487  1.2138761]
6630,[2.4  0.8  0.57],[2.4570656  2.0537097  0.43606818]
6631,[4.   2.4  1.17],[3.0961146  2.4043424  0.95019156]
6632,[3.2  0.8  1.57],[3.0912845 1.0181686 1.5814228]
6633,[3.2  4.   1.17],[3.8600864  5.160175   0.68984634]
6634,[0.8  3.2  1.17],[0.6159971 2.3681827 1.9580855]
6635,[4.   1.6  1.17],[3.343499  0.5969157 1.567035 ]
6636,[4.   1.6  1.97],[1.9629449 1.4032193 1.6371324]
6637,[3.2  0.8  1.37],[3.189047   0.47252107 1.6605061 ]
6638,[2.4  0.8  0.77],[2.5690017 1.7967527 1.0577837]
6639,[3.2  0.8  2.17],[3.1250436  0.69793093 1.6335552 ]
6640,[2.4  4.   1.77],[3.6007383 5.5424466 0.4830424]
6641,[1.6  1.6  1.77],[2.830533  2.1463566 1.6468108]
6642,[2.4  0.8  0.77],[2.5376177 1.7641047 0.9443001]
6643,[4.   1.6  1.37],[3.344926   0.60532236 1.5652504 ]
6644,[0.8  0.8  0.57],[1.0073884 0.8317156 1.7370516]
6645,[3.2  4.   0.57],[3.78688    5.617206   0.55021304]
6646,[3.2  1.6  0.17],[2.4575138 1.75033   1.5260746]
6647,[0.8  1.6  1.77],[0.72897387 2.7420506  1.6457525 ]
6648,[2.4  1.6  1.97],[2.2902164 2.699641  1.4414868]
6649,[3.2  1.6  1.37],[2.4510417 1.8096364 1.5049604]
6650,[1.6  2.4  0.77],[2.2261868 2.703348  1.0895455]
6651,[3.2  0.8  1.57],[3.041486  1.0052938 1.5861862]
6652,[0.8  1.6  0.57],[0.6260905 2.319903  1.1461127]
6653,[1.6  3.2  0.17],[2.1586862 3.1700737 1.1717497]
6654,[2.4  2.4  1.97],[2.1995265 3.1506271 1.3008397]
6655,[2.4  3.2  0.57],[2.1604543 3.1011438 0.8611656]
6656,[1.6  4.   0.57],[2.2874846 4.684498  1.0582806]
6657,[1.6  0.8  0.17],[2.509596  1.7722769 0.4132843]
6658,[0.8  3.2  0.77],[0.5075822 2.8496675 1.9109501]
6659,[2.4  0.8  0.57],[2.4565644 1.8099654 0.4667114]
6660,[4.   3.2  1.37],[3.885222   4.4106064  0.83720225]
6661,[1.6  1.6  0.57],[2.3470755 2.9519138 0.6354038]
6662,[1.6  1.6  1.97],[2.7971354 2.0202727 1.6305056]
6663,[4.   0.8  1.97],[3.5616326 0.        1.4380733]
6664,[4.   1.6  1.97],[1.1746407 1.4869401 1.8185515]
6665,[0.8  1.6  0.57],[0.6235945 2.3279555 1.144695 ]
6666,[0.8  0.8  2.17],[1.0014586 0.8453584 1.7240579]
6667,[1.6  2.4  0.77],[2.2492776 2.4992874 1.1908795]
6668,[0.8  4.   1.77],[0.7121651 2.2443569 1.7606282]
6669,[0.8  3.2  0.37],[0.5876305 2.704942  1.8529305]
6670,[4.   3.2  0.77],[4.166569  4.002532  0.9266593]
6671,[0.8  2.4  0.17],[1.902189  2.913074  1.0866646]
6672,[0.8  1.6  1.57],[0.70987725 2.419382   1.4947333 ]
6673,[0.8  4.   1.57],[0.6571033 2.7700584 1.5786039]
6674,[3.2  0.8  2.17],[3.0921617 0.8406899 1.6040335]
6675,[4.   4.   0.17],[4.4181986 3.6415198 1.81679  ]
6676,[2.4  1.6  0.97],[2.1867824 2.89886   1.0431674]
6677,[3.2  4.   1.17],[3.872883  5.071354  0.7163435]
6678,[4.   4.   0.17],[3.8749611 4.9924498 0.7431477]
6679,[2.4  1.6  0.57],[2.1680317 3.044186  0.8792123]
6680,[4.   2.4  1.17],[2.8813536  2.1956162  0.97866875]
6681,[0.8  3.2  0.77],[0.5215807 3.1059449 1.8646946]
6682,[3.2  1.6  2.17],[2.1168609 3.376903  1.2241925]
6683,[2.4  4.   0.37],[2.1484962 4.657405  0.0546841]
6684,[3.2  1.6  1.37],[2.4426117 1.8380964 1.4981694]
6685,[3.2  4.   1.77],[3.8624697  5.1467423  0.69406873]
6686,[0.8  3.2  0.77],[0.52808285 3.1359675  1.851659  ]
6687,[4.   4.   0.57],[3.8785357 5.0102224 0.7359686]
6688,[0.8  2.4  1.77],[0.60641193 2.1443348  1.5706861 ]
6689,[3.2  4.   1.17],[3.8677557  5.1087446  0.70530283]
6690,[1.6  4.   2.17],[2.5147448 3.606632  1.3300177]
6691,[0.8  2.4  0.97],[0.778985  2.2689927 1.4189645]
6692,[0.8  0.8  2.17],[1.0193925 0.8477206 1.780097 ]
6693,[1.6  1.6  1.77],[2.8324456 2.2453117 1.6053967]
6694,[2.4  1.6  2.17],[2.3367848 2.206125  1.5822831]
6695,[1.6  1.6  0.97],[2.6049666 2.2380345 0.8575669]
6696,[4.   0.8  1.37],[3.5683918 0.        1.5115136]
6697,[2.4  4.   1.37],[2.8968904  5.3471937  0.21131343]
6698,[2.4  4.   1.57],[2.6968553  5.1331205  0.17317665]
6699,[1.6  1.6  2.17],[2.8134956 1.8007114 1.7019978]
6700,[1.6  2.4  1.37],[2.1219358 2.8839424 1.258333 ]
6701,[1.6  2.4  1.37],[2.156196  2.7656944 1.2794586]
6702,[0.8  0.8  0.57],[0.9526682 0.783134  1.5489216]
6703,[4.   3.2  0.17],[3.3516905 4.012124  1.0899372]
6704,[4.   3.2  0.37],[4.122191   3.8142443  0.93980616]
6705,[4.   1.6  1.57],[2.9642825  0.85014045 1.6193134 ]
6706,[0.8  3.2  0.57],[0.8367269 2.3113475 1.7753487]
6707,[2.4  3.2  1.17],[2.13366    3.0791695  0.79811126]
6708,[2.4  4.   1.77],[3.5608997 5.5740447 0.4578454]
6709,[2.4  0.8  1.97],[2.6458976 1.857156  1.323909 ]
6710,[4.   1.6  0.77],[3.3501177 0.5978818 1.5603185]
6711,[3.2  1.6  1.37],[2.4493384 1.799458  1.5091617]
6712,[2.4  4.   0.97],[2.3534396  4.858116   0.08454889]
6713,[1.6  2.4  1.37],[1.9863812 3.4592783 1.122266 ]
6714,[0.8  3.2  1.17],[0.6734538 2.4984267 1.9142652]
6715,[2.4  2.4  0.37],[2.2874498 3.3564978 1.243955 ]
6716,[3.2  3.2  1.97],[3.7610571  3.8306012  0.87520856]
6717,[3.2  2.4  0.37],[2.4676461 1.8058233 1.4826086]
6718,[3.2  4.   2.17],[3.8731637  5.0716815  0.71638316]
6719,[1.6  3.2  1.17],[2.265924  2.9609382 1.1746527]
6720,[2.4  2.4  0.37],[2.3980687 3.3800578 1.2560416]
6721,[1.6  2.4  1.37],[2.1438107 2.7997694 1.2744645]
6722,[0.8  4.   0.17],[0.50666094 3.531079   1.4467682 ]
6723,[4.   0.8  0.17],[3.5741718 0.        1.5152814]
6724,[3.2  0.8  1.77],[3.141441  0.7281171 1.6020366]
6725,[1.6  3.2  0.17],[2.1352859 3.2155936 1.1811334]
6726,[4.   4.   0.97],[3.886684  4.9784403 0.7442655]
6727,[4.   2.4  2.17],[3.8815439 3.428732  0.82154  ]
6728,[1.6  3.2  0.97],[2.1452808 3.3216753 1.1186936]
6729,[1.6  3.2  1.37],[1.9577631 3.847945  1.0196587]
6730,[2.4  4.   0.97],[2.3104644  4.8146906  0.07697797]
6731,[4.   4.   0.77],[3.883689  4.9833016 0.7435832]
6732,[1.6  0.8  1.97],[1.8092391 0.7057823 1.7468475]
6733,[2.4  1.6  0.57],[2.1833162 3.0693698 0.8770938]
6734,[0.8  2.4  1.97],[0.4515834 2.1894355 1.7088587]
6735,[3.2  4.   1.97],[3.8738136 5.062828  0.7187499]
6736,[0.8  2.4  0.57],[1.3663597 2.6473162 1.1809188]
6737,[1.6  0.8  1.17],[1.0218487 0.8324342 1.7471665]
6738,[1.6  1.6  0.97],[2.6248784  2.1864505  0.91483974]
6739,[1.6  3.2  1.37],[1.8728673  4.0865283  0.97843724]
6740,[3.2  2.4  0.97],[2.726635  3.1780121 1.0376394]
6741,[0.8  1.6  0.37],[0.62969065 2.491077   1.3105092 ]
6742,[1.6  0.8  0.97],[1.1781437  0.73959374 1.5135955 ]
6743,[4.   2.4  1.97],[3.695955   3.130994   0.85359776]
6744,[3.2  3.2  1.77],[3.7294428  4.07995    0.80415916]
6745,[0.8  0.8  2.17],[0.9867301 0.8156028 1.666652 ]
6746,[3.2  2.4  1.17],[2.929245  2.448379  1.2008209]
6747,[0.8  3.2  0.17],[0.75139785 2.1817255  1.8041877 ]
6748,[0.8  0.8  0.77],[1.0623064  0.88038564 1.9257995 ]
6749,[1.6  4.   1.17],[2.3564239 4.465218  1.0994375]
6750,[3.2  0.8  1.97],[3.1799788  0.47333336 1.6638759 ]
6751,[3.2  1.6  0.77],[2.38549   2.2266953 1.3829024]
6752,[0.8  3.2  0.97],[1.2309053 2.2858527 1.8011996]
6753,[0.8  3.2  0.57],[0.85131764 2.0858204  1.7565036 ]
6754,[2.4  3.2  0.97],[2.1637392  3.1069908  0.83165973]
6755,[1.6  4.   0.77],[2.3448026 4.2537065 1.0571582]
6756,[2.4  3.2  0.77],[2.3490806 3.3014004 0.5697788]
6757,[3.2  3.2  0.77],[3.712001   4.055552   0.80235183]
6758,[0.8  2.4  1.37],[0.46112776 2.4061065  1.4843729 ]
6759,[1.6  2.4  1.77],[1.9505657 3.6103442 1.0587095]
6760,[0.8  1.6  1.97],[0.6277437 2.3312385 1.1520517]
6761,[3.2  1.6  0.17],[2.44775   1.8124633 1.510886 ]
6762,[3.2  0.8  1.17],[3.0913815 0.8120507 1.614528 ]
6763,[3.2  2.4  0.77],[2.9202607 2.9583707 1.0079479]
6764,[1.6  1.6  1.17],[2.6196222 2.3978462 1.0921444]
6765,[3.2  2.4  0.37],[2.429515  1.9147195 1.4639071]
6766,[4.   4.   0.57],[3.878077  5.012926  0.7352026]
6767,[3.2  2.4  1.57],[2.9687757 3.3278794 0.9853499]
