,Actual,Predicted
5428,[0.8  2.4  0.17],[2.2480574 2.358286  1.2322544]
5429,[4.   0.8  1.17],[3.9842496 0.9645275 1.0285398]
5430,[1.6  0.8  1.17],[1.2715536  0.87924933 1.2476923 ]
5431,[4.   1.6  1.37],[3.9574108 1.4507382 1.0468599]
5432,[0.8  3.2  1.57],[1.0008569 3.246871  1.3351629]
5433,[0.8  1.6  2.17],[0.75930023 1.1148494  1.3366247 ]
5434,[0.8  1.6  0.77],[0.83706594 1.3026872  1.2941797 ]
5435,[1.6  0.8  1.37],[1.2707063 0.8788383 1.2479432]
5436,[2.4  3.2  0.57],[2.2762635 3.0122664 0.6485857]
5437,[3.2  2.4  0.77],[2.8960571 2.3203745 1.3611659]
5438,[4.   1.6  0.57],[3.826675  1.6649075 0.6822049]
5439,[0.8  3.2  1.77],[0.894945  3.3938794 1.062698 ]
5440,[3.2  4.   1.17],[3.151526  3.9033492 1.5300254]
5441,[3.2  4.   1.57],[3.1808825 3.9800937 1.5960796]
5442,[4.   4.   0.97],[3.8513129  4.127633   0.96364915]
5443,[1.6  3.2  0.37],[1.5661163 3.5258298 1.427702 ]
5444,[3.2  1.6  1.17],[2.4469295 2.326955  1.3534791]
5445,[1.6  0.8  0.17],[1.2807684 1.0021085 1.2296407]
5446,[0.8  3.2  0.57],[0.65040547 3.5279536  1.0640707 ]
5447,[1.6  3.2  1.57],[2.0490918 2.989621  1.4295136]
5448,[4.   0.8  1.37],[4.0915084 0.9066738 1.0279595]
5449,[4.   2.4  0.37],[4.054714  2.2525868 1.5916662]
5450,[3.2  0.8  2.17],[2.5098972  0.89176214 1.5037472 ]
5451,[3.2  0.8  1.17],[2.489476  0.9119586 1.4952724]
5452,[0.8  1.6  0.97],[0.88323647 1.414209   1.2689794 ]
5453,[2.4  3.2  1.37],[2.406218   3.193629   0.56817293]
5454,[3.2  1.6  1.57],[2.500165  2.3412752 1.6314521]
5455,[2.4  1.6  1.97],[2.501915  1.8721004 1.5941536]
5456,[3.2  0.8  2.17],[2.5213385 1.1129415 1.5469985]
5457,[4.   3.2  0.57],[3.9975944 3.2251952 0.967974 ]
5458,[1.6  4.   1.17],[0.5105616  4.545427   0.98311126]
5459,[0.8  2.4  2.17],[1.2971218 2.4139209 1.0430776]
5460,[2.4  1.6  1.77],[2.5661364 1.9767432 1.5568829]
5461,[4.   0.8  1.77],[4.0916286  0.90660894 1.0279589 ]
5462,[0.8  0.8  0.37],[0.7346116 1.0552157 1.3501   ]
5463,[3.2  2.4  1.17],[3.1433134 2.3059087 1.4103544]
5464,[1.6  1.6  0.57],[1.3677154 1.6903119 1.1144377]
5465,[1.6  2.4  2.17],[1.4913071 2.40256   1.0817083]
5466,[4.   2.4  2.17],[4.329064  2.2365358 1.6462448]
5467,[1.6  2.4  2.17],[1.493325  2.402442  1.0821098]
5468,[2.4  2.4  0.17],[2.6649394  2.5624301  0.38928777]
5469,[4.   1.6  1.97],[3.2603493 2.05024   1.8692732]
5470,[3.2  3.2  0.57],[3.1282313  3.2058382  0.07474703]
5471,[2.4  0.8  2.17],[2.301436  0.6943104 1.6236683]
5472,[4.   4.   1.77],[3.8192189 4.088632  1.0132202]
5473,[1.6  3.2  0.97],[1.630231  2.9073539 1.5720302]
5474,[1.6  0.8  0.37],[1.274425   0.88971925 1.2456677 ]
5475,[1.6  3.2  1.97],[1.648344  2.34385   1.3182756]
5476,[2.4  1.6  2.17],[2.482594  1.7880528 1.1534114]
5477,[0.8  1.6  0.17],[1.0286027 1.7653313 1.1896374]
5478,[4.   0.8  0.17],[4.0354314  0.93692076 1.0282629 ]
5479,[4.   4.   1.37],[3.786576  4.0539684 1.0501361]
5480,[2.4  1.6  1.57],[2.2524433 1.9797499 1.4567811]
5481,[3.2  2.4  1.97],[2.9515393 2.7840838 1.8149385]
5482,[1.6  0.8  1.17],[1.2713972  0.88003623 1.247627  ]
5483,[3.2  3.2  0.37],[3.4117384 3.4818542 0.       ]
5484,[4.   3.2  0.37],[3.8127117 3.233902  0.6394069]
5485,[3.2  4.   0.37],[2.7984834  4.287346   0.42156804]
5486,[0.8  1.6  1.17],[0.8324846 1.2916214 1.2966802]
5487,[0.8  1.6  1.97],[0.86165005 1.3620685  1.2807615 ]
5488,[1.6  1.6  0.37],[1.911053  2.1300952 1.434918 ]
5489,[3.2  4.   0.77],[2.7440495  3.8816845  0.48336267]
5490,[2.4  2.4  0.77],[1.8891196 2.46635   1.9626687]
5491,[3.2  2.4  0.37],[2.4198544 2.348235  1.2664313]
5492,[4.   4.   1.37],[3.7635164 4.0290065 1.074875 ]
5493,[2.4  2.4  1.57],[1.583431 2.717255 1.706054]
5494,[1.6  4.   1.37],[0.5085644  4.5236545  0.98595196]
5495,[0.8  1.6  1.37],[0.8262752 1.276623  1.3000693]
5496,[1.6  2.4  1.17],[1.360757  2.4061055 1.0727044]
5497,[4.   1.6  0.97],[3.7759557 1.6733052 0.701689 ]
5498,[2.4  3.2  1.37],[2.3786066  3.1477103  0.58640313]
5499,[1.6  3.2  2.17],[1.8039467 3.1765685 1.3975078]
5500,[1.6  3.2  1.37],[1.4535526 3.2947633 1.471932 ]
5501,[3.2  0.8  0.57],[2.3619232  0.93242335 1.434515  ]
5502,[0.8  4.   1.77],[0.93053603 3.045401   1.0549774 ]
5503,[4.   3.2  1.57],[4.055129  3.289453  1.4729995]
5504,[3.2  0.8  0.37],[2.4602766 0.9066603 1.4751098]
5505,[3.2  4.   2.17],[2.9659548 3.8882036 1.9107527]
5506,[0.8  1.6  1.37],[0.89823854 1.4504457  1.2607912 ]
5507,[3.2  2.4  2.17],[2.9039717 2.8980079 1.92205  ]
5508,[2.4  2.4  0.97],[2.6854808 2.241255  1.7393192]
5509,[0.8  0.8  0.97],[0.73293763 1.0511725  1.3510137 ]
5510,[3.2  0.8  0.37],[1.6312599 2.566161  0.780423 ]
5511,[4.   3.2  1.57],[4.093722  3.2806356 1.4465275]
5512,[1.6  1.6  2.17],[1.2816291 1.5229664 1.4068925]
5513,[0.8  3.2  1.37],[1.0037004 2.9193683 1.0526024]
5514,[1.6  1.6  0.57],[1.2639556 1.5087401 1.3220128]
5515,[4.   0.8  2.17],[3.745137  1.093501  1.0298334]
5516,[0.8  1.6  0.37],[1.1056651 1.9514701 1.1475761]
5517,[3.2  4.   1.57],[3.2502446 4.13888   1.345689 ]
5518,[4.   1.6  1.77],[3.0288706 1.7652357 1.2893325]
5519,[2.4  2.4  0.37],[2.6993403 2.4100938 0.6724886]
5520,[0.8  3.2  2.17],[0.6864317 3.465895  1.0629013]
5521,[0.8  1.6  2.17],[0.7658946 1.1307776 1.3330255]
5522,[0.8  0.8  1.77],[0.73809135 1.0636209  1.3482007 ]
5523,[1.6  3.2  0.37],[1.5580463 3.454475  1.4466736]
5524,[3.2  4.   0.57],[2.7195883 3.6788461 0.5166292]
5525,[0.8  1.6  0.97],[0.8531896 1.3416327 1.2853792]
5526,[2.4  1.6  0.97],[2.2406092 2.183694  1.1958742]
5527,[4.   1.6  2.17],[3.6239638 1.8145258 2.1077404]
5528,[4.   2.4  1.77],[4.095564  2.2501967 1.5997928]
5529,[4.   0.8  0.97],[4.087049  0.9090791 1.0279837]
5530,[0.8  3.2  0.17],[0.6460663 3.5354285 1.0642116]
5531,[4.   1.6  1.77],[2.724288  1.8341411 1.342857 ]
5532,[2.4  4.   1.97],[2.3538399 3.6325622 0.9488872]
5533,[1.6  0.8  0.77],[1.271858   0.90312004 1.2445316 ]
5534,[0.8  4.   0.57],[0.22462165 4.2614083  1.0778922 ]
5535,[1.6  0.8  0.77],[1.2731042 0.9137472 1.2428654]
5536,[0.8  3.2  1.17],[0.9019162 3.1546273 1.1083765]
5537,[1.6  0.8  0.57],[1.2746876  0.89098334 1.2454429 ]
5538,[3.2  0.8  1.97],[2.474434  0.9481385 1.4878787]
5539,[4.   2.4  0.97],[4.3253713 2.2367518 1.6455102]
5540,[4.   1.6  1.17],[3.8196409 1.6643599 0.6872659]
5541,[1.6  3.2  0.77],[2.223319  2.0575824 1.7749512]
5542,[1.6  0.8  0.97],[1.2718378 0.8921225 1.2459599]
5543,[0.8  2.4  1.57],[1.2971218 2.4139209 1.0430776]
5544,[4.   3.2  1.37],[4.0054417 3.29008   1.4732816]
5545,[3.2  1.6  0.37],[3.2996051 1.8780919 1.2635331]
5546,[0.8  1.6  1.17],[0.7751559 1.1531477 1.3279706]
5547,[2.4  0.8  0.37],[2.0232136 1.169883  1.034826 ]
5548,[4.   2.4  1.37],[4.0059233 2.2554412 1.5819598]
5549,[0.8  0.8  0.57],[0.73266405 1.0505116  1.3511629 ]
5550,[0.8  3.2  0.37],[0.7974949 3.2745776 1.059296 ]
5551,[3.2  1.6  1.57],[3.0885253 2.1818497 1.927109 ]
5552,[2.4  1.6  0.77],[2.397648  2.0563455 1.4091959]
5553,[1.6  0.8  2.17],[1.2694002 0.9045284 1.2449223]
5554,[0.8  4.   0.97],[0.6460849 3.535396  1.064211 ]
5555,[4.   4.   2.17],[3.568131  3.8175657 1.29228  ]
5556,[3.2  0.8  0.17],[2.3812048 0.9609871 1.4443064]
5557,[1.6  0.8  1.57],[1.2701254 0.8929101 1.2462571]
5558,[0.8  3.2  0.17],[0.6516824 3.525754  1.0640292]
5559,[4.   0.8  1.77],[4.110578   0.89638793 1.0278563 ]
5560,[3.2  0.8  1.77],[2.444416   0.85631156 1.4259391 ]
5561,[4.   3.2  0.57],[3.8146882 3.2354512 0.7190614]
5562,[3.2  2.4  0.37],[2.363989  2.3515034 1.2553176]
5563,[4.   3.2  0.77],[4.1907244 3.2230222 1.2532196]
5564,[3.2  4.   0.57],[2.690825  4.029698  0.4800585]
5565,[3.2  2.4  2.17],[2.9633417 2.9450827 1.9955709]
5566,[1.6  2.4  0.57],[1.2971218 2.4139209 1.0430776]
5567,[3.2  3.2  1.97],[3.498791  3.3598943 1.6381671]
5568,[1.6  4.   0.77],[0.6118651 4.424842  0.9738864]
5569,[3.2  4.   1.37],[3.2182915 4.0117474 1.6797302]
5570,[2.4  1.6  0.77],[2.4533286 2.0481644 1.4320867]
5571,[4.   3.2  1.57],[3.768208  3.3192778 1.6070212]
5572,[2.4  4.   0.57],[2.5802343 4.0159125 0.5118135]
5573,[0.8  4.   1.37],[0.2848562 4.4259915 1.3108945]
5574,[2.4  0.8  1.97],[2.3436978 0.7822926 1.4196455]
5575,[0.8  2.4  1.77],[1.2971218 2.4139209 1.0430776]
5576,[3.2  4.   1.77],[3.2923567 4.2234426 1.2058742]
5577,[1.6  4.   2.17],[2.0922923 2.3257818 1.7835221]
5578,[2.4  1.6  0.77],[2.427371  2.0694199 1.3981485]
5579,[2.4  2.4  0.57],[2.6314569 2.352267  1.3361881]
5580,[3.2  0.8  0.17],[2.3362904 0.9801979 1.4266579]
5581,[1.6  4.   0.97],[0.5915723 4.4548225 0.9750929]
5582,[0.8  3.2  0.57],[0.678045  3.480342  1.0631735]
5583,[4.   4.   1.97],[3.8851218 4.1631937 0.9320735]
5584,[3.2  1.6  1.57],[2.3833485 2.2167277 1.8132696]
5585,[1.6  1.6  1.97],[1.3683313 1.7145212 1.1094086]
5586,[0.8  0.8  1.77],[0.73824567 1.0639936  1.3481165 ]
5587,[0.8  1.6  0.57],[0.849169  1.3319213 1.2875737]
5588,[4.   3.2  1.17],[4.32876   3.2698817 1.3732498]
5589,[1.6  0.8  0.17],[1.2836512 0.9899634 1.2305408]
5590,[0.8  4.   1.17],[0.28440976 4.472894   1.351303  ]
5591,[4.   1.6  0.97],[3.8014104  1.6674292  0.69667906]
5592,[0.8  0.8  1.97],[0.7410079 1.0706656 1.3466089]
5593,[4.   3.2  0.77],[4.204407  3.226129  1.2480621]
5594,[0.8  1.6  0.17],[1.1339589 2.019812  1.1321331]
5595,[4.   2.4  0.57],[4.089156  2.2505717 1.5985181]
5596,[0.8  4.   0.97],[0.6515176 3.526038  1.0640346]
5597,[2.4  2.4  0.77],[2.0855427 2.3865345 2.04214  ]
5598,[3.2  4.   0.37],[2.7883983  4.2570567  0.48956555]
5599,[3.2  2.4  0.17],[2.0244868 2.371366  1.1877778]
5600,[0.8  4.   1.17],[0.17311573 4.7313027  1.4133117 ]
5601,[1.6  2.4  0.77],[1.5149137 2.4011788 1.0864046]
5602,[3.2  3.2  0.57],[3.0556126  3.40148    0.07882506]
5603,[4.   4.   1.57],[3.8106356 4.080821  1.0177507]
5604,[0.8  1.6  0.97],[0.9246691 1.5142868 1.2463652]
5605,[2.4  3.2  0.97],[2.3486557  3.1991587  0.61446315]
5606,[2.4  1.6  1.17],[2.170197  2.1946576 1.1615868]
5607,[1.6  0.8  0.97],[1.2715893  0.88470566 1.2469778 ]
5608,[2.4  3.2  0.37],[2.3414454 3.1220846 0.6051593]
5609,[4.   0.8  1.17],[4.0231876  0.94352484 1.0283291 ]
5610,[1.6  1.6  1.77],[1.5560555 1.7709038 1.5296811]
5611,[4.   2.4  1.97],[4.0713615 2.251613  1.594978 ]
5612,[2.4  2.4  1.17],[2.5434482 2.2469027 1.6987734]
5613,[0.8  1.6  0.77],[0.898317  1.450635  1.2607484]
5614,[1.6  2.4  1.37],[1.5975475 2.3230188 1.4068606]
5615,[4.   0.8  0.17],[4.063592   0.92173135 1.0281105 ]
5616,[1.6  1.6  0.77],[1.6284361 1.9841341 1.0573437]
5617,[4.   3.2  0.57],[3.8924787 3.2323215 0.78011  ]
5618,[4.   0.8  0.77],[4.0113325  0.94991934 1.0283933 ]
5619,[1.6  2.4  0.17],[2.0313475 2.3709648 1.1891427]
5620,[1.6  4.   0.17],[0.5659689  4.484002   0.97756714]
5621,[1.6  2.4  0.17],[2.0656772 2.3689563 1.1959721]
5622,[2.4  4.   0.17],[2.4286833 3.826698  0.5745621]
5623,[2.4  0.8  0.77],[2.1304045 0.6081567 1.4827051]
5624,[3.2  0.8  1.17],[2.4754386 0.9394947 1.4874223]
5625,[4.   2.4  0.77],[4.310795  2.2376046 1.6426103]
5626,[1.6  1.6  1.77],[1.5991998 1.8019949 1.5471761]
5627,[4.   1.6  0.17],[3.67594    1.6890996  0.72766256]
5628,[2.4  0.8  0.97],[2.0714808 0.9148599 1.3376237]
5629,[0.8  4.   2.17],[0.38356477 4.4718943  1.4967628 ]
5630,[4.   1.6  1.37],[3.813965   1.6067674  0.82551897]
5631,[2.4  1.6  1.17],[2.4033782 2.0441291 1.4274907]
5632,[1.6  1.6  1.57],[1.6242387 1.8128736 1.5445247]
5633,[0.8  3.2  1.77],[0.96711904 3.3365784  1.0618875 ]
5634,[4.   0.8  1.97],[4.0747275  0.91572523 1.0280503 ]
5635,[1.6  2.4  1.17],[1.3895453 2.4008055 1.0934225]
5636,[4.   2.4  1.77],[4.094536  2.250257  1.5995883]
5637,[2.4  4.   2.17],[2.183578  3.3109846 1.3910527]
5638,[0.8  0.8  2.17],[0.7632201 1.1243175 1.3344853]
5639,[3.2  1.6  0.77],[3.2874932 1.846941  1.2475849]
5640,[4.   1.6  1.97],[2.76112   2.3455229 1.6516789]
5641,[3.2  2.4  1.57],[2.97196   2.3927953 1.4491408]
5642,[0.8  2.4  1.37],[1.2971218 2.4139209 1.0430776]
5643,[1.6  2.4  1.57],[1.6213602 2.2974558 1.3414043]
5644,[1.6  4.   1.37],[0.50898135 4.5260696  0.98559344]
5645,[4.   0.8  1.77],[3.5889287 1.1777573 1.0306785]
5646,[3.2  4.   1.17],[3.066825  4.0632076 1.1499306]
5647,[0.8  1.6  0.97],[0.8125516 1.2434746 1.3075597]
5648,[1.6  3.2  0.37],[1.6232102 3.4988766 1.4447463]
5649,[2.4  0.8  0.17],[1.9717052 0.9798405 1.1246994]
5650,[3.2  0.8  1.77],[2.4121013  0.90604603 1.3864026 ]
5651,[0.8  3.2  1.57],[0.8763791 3.138692  1.0567354]
5652,[1.6  1.6  0.57],[1.5312712 1.9148488 1.0441141]
5653,[3.2  2.4  1.77],[2.9400835 2.331778  1.3831787]
5654,[4.   3.2  2.17],[3.8648703 3.245161  1.4443835]
5655,[4.   0.8  1.57],[4.082806  0.9113678 1.0280066]
5656,[4.   4.   0.57],[3.7887702 4.154555  0.609749 ]
5657,[0.8  3.2  0.37],[0.6714376 3.4917238 1.063388 ]
5658,[4.   3.2  0.57],[3.5883403 3.24284   0.3285445]
5659,[3.2  3.2  1.97],[3.5051348 3.3701725 1.6351142]
5660,[0.8  3.2  0.57],[0.6754646 3.484787  1.0632573]
5661,[2.4  2.4  2.17],[2.540549  2.301068  2.0662513]
5662,[1.6  4.   0.97],[0.6009966  4.441336   0.97448444]
5663,[3.2  4.   0.97],[3.0596352 4.129387  0.9840208]
5664,[2.4  0.8  1.57],[1.7894745 1.73399   1.0163009]
5665,[1.6  3.2  1.77],[1.5424268 3.258124  1.4073747]
5666,[2.4  0.8  1.77],[2.2270927 0.656567  1.6255882]
5667,[0.8  3.2  1.57],[1.5632948 2.8908534 1.6658045]
5668,[4.   1.6  0.77],[3.7465541 1.0927366 1.0298258]
5669,[1.6  2.4  1.97],[1.7214317 2.3890965 1.1274887]
5670,[2.4  4.   0.97],[2.598806  4.0063357 0.6158398]
5671,[3.2  0.8  1.57],[2.5046246 0.9381666 1.5044822]
5672,[1.6  3.2  0.77],[1.8033965 2.334088  1.6925187]
5673,[2.4  4.   1.77],[2.4125671 3.6201062 1.2170522]
5674,[0.8  2.4  2.17],[1.2971218 2.4139209 1.0430776]
5675,[1.6  0.8  0.97],[1.2715597 0.8882493 1.246526 ]
5676,[2.4  3.2  1.17],[2.386702  3.1361353 0.5848365]
5677,[2.4  1.6  0.57],[2.0184     2.492845   0.84791803]
5678,[4.   1.6  1.37],[3.8430717  1.5845141  0.84663904]
5679,[2.4  0.8  1.17],[2.285207  0.8665296 1.2747784]
5680,[3.2  4.   1.57],[3.2422285 4.0412016 1.5327601]
5681,[2.4  0.8  0.17],[1.957721  1.0327911 1.0678409]
5682,[4.   1.6  0.57],[3.8263586 1.6649684 0.6822996]
5683,[0.8  0.8  0.77],[0.7319768 1.0488516 1.3515381]
5684,[1.6  0.8  1.77],[1.2703843  0.87848485 1.248064  ]
5685,[4.   4.   1.17],[3.7950017 4.0637913 1.0363172]
5686,[2.4  1.6  0.17],[2.3492017  1.8140666  0.87543786]
5687,[2.4  4.   1.37],[2.5008285 3.8774104 0.6789068]
5688,[2.4  2.4  0.77],[1.9683537 2.4211254 1.9096482]
5689,[2.4  3.2  1.77],[2.431067  3.2791293 0.9273743]
5690,[4.   3.2  2.17],[2.8651247 2.9604044 2.0279098]
5691,[4.   4.   1.37],[3.7694035 4.035424  1.0675805]
5692,[2.4  2.4  1.57],[1.5879431 2.6022153 1.6254833]
5693,[1.6  3.2  1.37],[1.4834131 3.3496115 1.4750893]
5694,[2.4  2.4  0.37],[2.5542068 2.3303006 0.9987082]
5695,[3.2  2.4  0.77],[3.071928  2.310085  1.3961532]
5696,[2.4  1.6  1.77],[2.5366216 1.9543753 1.5871351]
5697,[3.2  1.6  0.57],[3.0632358 1.7145566 1.14114  ]
5698,[0.8  2.4  1.57],[1.6120237 2.3973556 0.8124075]
5699,[2.4  4.   0.37],[2.446422   3.8337102  0.61882406]
5700,[3.2  3.2  1.97],[3.4890785 3.3375072 1.6651239]
5701,[3.2  2.4  1.17],[3.1832957 2.3035696 1.4183084]
5702,[1.6  1.6  0.77],[1.8672044 2.0876148 0.9745995]
5703,[3.2  0.8  0.57],[2.4400105 0.8910016 1.4648333]
5704,[4.   0.8  0.77],[4.065895  0.9204893 1.0280981]
5705,[1.6  0.8  0.37],[1.273459   0.88959336 1.2459092 ]
5706,[4.   2.4  0.97],[4.317364  2.2372203 1.6439172]
5707,[3.2  0.8  0.77],[2.387914  1.0797287 1.4313447]
5708,[0.8  4.   1.57],[0.45349663 4.2338095  1.3915062 ]
5709,[0.8  1.6  1.37],[0.861283  1.3611819 1.2809618]
5710,[2.4  4.   1.37],[2.3908038  3.6883667  0.90066266]
5711,[4.   4.   1.57],[3.831605   4.103451   0.99437094]
5712,[1.6  2.4  1.97],[1.6871578 2.3911016 1.1206704]
5713,[0.8  4.   0.57],[0.28082275 4.1645966  1.0760678 ]
5714,[3.2  2.4  2.17],[3.0092664 2.9778566 2.0498028]
5715,[0.8  4.   1.17],[0.30438256 4.3871245  1.3056808 ]
5716,[0.8  2.4  0.97],[1.322845  2.435104  1.0697061]
5717,[2.4  3.2  0.97],[2.366353   3.0992177  0.59833723]
5718,[3.2  0.8  1.97],[2.480309   0.93638587 1.4914154 ]
5719,[4.   0.8  2.17],[3.7207441 1.1066581 1.0299654]
5720,[1.6  2.4  1.17],[1.4287066 2.4062223 1.0692548]
5721,[3.2  4.   1.17],[3.046565  3.975871  1.3376551]
5722,[3.2  2.4  1.77],[2.9170651 2.3191454 1.3653451]
5723,[2.4  3.2  1.17],[2.4072437 3.1584063 0.5729586]
5724,[4.   4.   0.17],[3.69655    4.0927386  0.46606272]
5725,[1.6  2.4  1.37],[1.7578144 2.226693  1.3552439]
5726,[0.8  1.6  0.17],[1.4623748 1.7290435 1.0932028]
5727,[3.2  1.6  0.37],[3.2999854 1.9106555 1.2862501]
5728,[1.6  4.   1.57],[0.622291  4.52223   1.1738551]
5729,[2.4  3.2  1.37],[2.3123503  3.0776527  0.62411666]
5730,[3.2  2.4  1.77],[2.980195  2.3154519 1.377904 ]
5731,[0.8  3.2  1.77],[0.9404957 3.2867796 1.0605648]
5732,[1.6  0.8  0.97],[1.2713894  0.88213265 1.2473575 ]
5733,[0.8  2.4  0.37],[1.332028  2.4118786 1.0500218]
5734,[2.4  0.8  0.97],[2.0706391 0.9574797 1.3191152]
5735,[3.2  2.4  0.37],[2.2680855 2.3571143 1.2362387]
5736,[2.4  3.2  1.17],[2.39506   3.1467714 0.5798662]
5737,[4.   2.4  0.57],[4.217878  2.2430408 1.6241257]
5738,[4.   1.6  2.17],[3.9635308 1.6405842 2.1150446]
5739,[0.8  1.6  1.37],[0.823073  1.2688884 1.301817 ]
5740,[2.4  1.6  0.77],[2.442152  2.0051742 1.4915375]
5741,[2.4  2.4  1.57],[1.9536222 2.4299774 1.9321201]
5742,[1.6  1.6  0.37],[1.2318335 1.4998634 1.2394106]
5743,[3.2  1.6  1.37],[3.7273455 1.4646908 1.1835876]
5744,[2.4  4.   2.17],[2.2261589 3.2633357 1.3734684]
5745,[2.4  1.6  0.17],[2.2794561 1.6971643 0.906831 ]
5746,[4.   4.   0.17],[3.611201   4.098527   0.25364566]
5747,[0.8  2.4  0.97],[1.3173108 2.4305463 1.063977 ]
5748,[3.2  0.8  1.17],[2.4750338  0.94063723 1.4872135 ]
5749,[3.2  0.8  0.97],[2.4394412  0.89423025 1.4648876 ]
5750,[3.2  4.   1.57],[3.2062235 4.0404387 1.3722245]
5751,[4.   2.4  0.97],[4.235441  2.2420132 1.6276197]
5752,[2.4  2.4  0.57],[2.5258837 2.5354874 0.6823703]
5753,[1.6  3.2  0.57],[1.4728645 3.3252122 1.4637735]
5754,[4.   4.   0.77],[3.8781888  4.1885943  0.77165496]
5755,[3.2  3.2  1.37],[3.4964385 3.3361495 1.693274 ]
5756,[0.8  1.6  0.57],[0.8832988 1.4143596 1.2689453]
5757,[0.8  3.2  1.37],[1.0696625 2.805742  1.0504612]
5758,[0.8  1.6  0.97],[0.9640988 1.6095265 1.2248441]
5759,[1.6  0.8  1.37],[1.2710524  0.90099967 1.2449938 ]
5760,[3.2  3.2  1.77],[3.5102382 3.5798397 0.9445382]
5761,[4.   4.   0.57],[3.804753   4.1350436  0.72442544]
5762,[1.6  3.2  0.57],[1.4657838 3.3038557 1.469301 ]
5763,[1.6  0.8  1.17],[1.2712287  0.87401307 1.248446  ]
5764,[3.2  1.6  0.77],[3.2086034 1.9083421 1.2560216]
5765,[1.6  2.4  1.57],[1.6077999 2.3015301 1.3248363]
5766,[1.6  0.8  1.17],[1.27084    0.87217486 1.2487745 ]
5767,[3.2  3.2  2.17],[3.4270515 3.2782912 1.5501249]
5768,[2.4  1.6  0.97],[2.0546112  2.4233282  0.84608436]
5769,[4.   0.8  1.17],[4.093424  0.9056406 1.0279491]
5770,[0.8  4.   1.37],[0.36870944 4.166025   1.2070237 ]
5771,[2.4  1.6  1.97],[2.5081518 1.9169973 1.647123 ]
5772,[0.8  1.6  1.57],[0.77367896 1.1495804  1.3287767 ]
5773,[3.2  1.6  1.77],[2.5313168 2.1404629 2.1230168]
5774,[2.4  0.8  1.97],[2.2776024 0.6593367 1.5124788]
5775,[3.2  3.2  0.37],[3.2330596 3.4549012 0.       ]
5776,[4.   3.2  1.97],[4.1406555 3.2197537 1.3602666]
5777,[1.6  3.2  1.97],[1.6062222 2.3958368 1.1045692]
5778,[1.6  3.2  1.77],[1.5603632 3.2529197 1.4177313]
5779,[3.2  4.   1.97],[3.0670815 3.9885993 1.3339996]
5780,[0.8  1.6  1.77],[0.8090824 1.235095  1.3094532]
5781,[0.8  2.4  0.77],[1.3543519 2.4610496 1.1023216]
5782,[1.6  4.   1.57],[0.6230364 4.521784  1.1832901]
5783,[1.6  4.   1.37],[0.5365294  4.4927015  0.98314834]
5784,[1.6  0.8  0.37],[1.2750521 0.8953266 1.2447957]
5785,[0.8  3.2  1.97],[1.2971218 2.4139209 1.0430776]
5786,[1.6  1.6  0.77],[1.5727078 1.9661634 1.0270905]
5787,[1.6  2.4  0.17],[2.4859273 2.3443694 1.2795756]
5788,[1.6  1.6  0.57],[1.2258369 1.4904706 1.2699267]
5789,[0.8  3.2  0.57],[0.64640254 3.5348492  1.0642006 ]
5790,[0.8  1.6  1.97],[1.0224531 1.7504774 1.1929939]
5791,[2.4  2.4  1.17],[2.34905   2.2559073 1.6799288]
5792,[2.4  4.   0.77],[2.755538   4.234782   0.43923026]
5793,[4.   0.8  1.97],[4.0845537 0.9104248 1.0279971]
5794,[3.2  1.6  0.37],[3.2251537 1.9380007 1.2814684]
5795,[3.2  4.   1.17],[3.1613026 3.8965054 1.6021605]
5796,[3.2  0.8  1.57],[2.4546437  0.97679865 1.47521   ]
5797,[1.6  2.4  1.37],[1.8278314 2.1807075 1.3126485]
5798,[0.8  3.2  1.17],[0.84682274 3.1896055  1.0576948 ]
5799,[4.   0.8  0.97],[4.0503073 0.928897  1.0281824]
5800,[2.4  1.6  0.37],[2.3185217 2.0181136 1.4484566]
5801,[4.   2.4  0.97],[4.295872  2.2384777 1.6396416]
5802,[0.8  3.2  1.77],[1.1488633 3.1368434 1.0585791]
5803,[3.2  1.6  1.17],[2.6199727 2.3101826 1.4154688]
5804,[2.4  0.8  0.77],[2.0048194  0.59571874 1.3647909 ]
5805,[2.4  2.4  1.77],[2.1190329 2.0947552 1.6774415]
5806,[4.   2.4  1.57],[4.174144  2.2455995 1.6154252]
5807,[1.6  0.8  0.57],[1.2745733 0.8898406 1.2456175]
5808,[0.8  3.2  0.97],[0.919589  3.0642586 1.0553328]
5809,[4.   2.4  1.37],[4.0034103 2.2555883 1.58146  ]
5810,[4.   0.8  0.77],[4.0815234  0.91205955 1.0280136 ]
5811,[2.4  4.   1.77],[2.4274478 3.6734343 1.092405 ]
5812,[2.4  4.   0.77],[2.6406088 4.0912914 0.4868158]
5813,[2.4  3.2  2.17],[2.2134452 2.1718576 1.2070258]
5814,[3.2  1.6  1.77],[2.9052584 2.1470354 2.0794506]
5815,[1.6  1.6  0.97],[1.6118634 1.9931723 1.027516 ]
5816,[3.2  1.6  2.17],[2.2192113 2.06319   1.792328 ]
5817,[4.   1.6  0.97],[3.7723944  1.6696628  0.72005904]
5818,[0.8  0.8  0.97],[0.735552  1.0574874 1.3495867]
5819,[0.8  0.8  0.17],[0.75086   1.0944625 1.3412316]
5820,[2.4  1.6  0.77],[2.3230581 1.9863118 1.5009682]
